"","IndividualID","Year","Income","CreditScore","Age","Education","CreditCardBalance","Default"
"1623",325,2021,3.8,649,32,"College",4.34,0
"1624",325,2022,7.3,691,33,"College",7.49,0
"1625",325,2023,7.9,604,34,"College",8.53,0
"1626",326,2019,5.6,622,44,"High School",5.84,0
"1627",326,2020,3,677,45,"High School",0,0
"1628",326,2021,2.5,671,46,"High School",0,0
"1629",326,2022,3.8,690,47,"High School",0,0
"1630",326,2023,1.4,713,48,"High School",0,0
"1631",327,2019,7,688,53,"Graduate",10.37,0
"1632",327,2020,7.7,596,54,"Graduate",8.68,0
"1633",327,2021,3.2,658,55,"Graduate",4.22,0
"1634",327,2022,5.2,630,56,"Graduate",5.54,0
"1635",327,2023,1.4,650,57,"Graduate",0,0
"1636",328,2019,1.9,696,45,"Graduate",0,0
"1637",328,2020,9.1,664,46,"Graduate",12.05,0
"1638",328,2021,6.5,658,47,"Graduate",8.61,0
"1639",328,2022,6.8,644,48,"Graduate",9.05,0
"1640",328,2023,5.1,670,49,"Graduate",4.43,0
"1641",329,2019,3.5,591,45,"College",0,0
"1642",329,2020,9.5,629,46,"College",22.51,0
"1643",329,2021,1.2,731,47,"College",0,0
"1644",329,2022,2.6,681,48,"College",0,0
"1645",329,2023,9.7,602,49,"College",13.45,0
"1646",330,2019,8.2,589,29,"College",12.18,0
"1647",330,2020,10,602,30,"College",17.56,0
"1648",330,2021,3.3,679,31,"College",0,0
"1649",330,2022,6.2,672,32,"College",7.62,0
"1650",330,2023,1.7,622,33,"College",2.1,0
"1651",331,2019,8.2,632,32,"High School",9.25,0
"1652",331,2020,8.9,699,33,"High School",13.98,0
"1653",331,2021,9,635,34,"High School",10.15,0
"1654",331,2022,1.1,647,35,"High School",0,0
"1655",331,2023,3.2,668,36,"High School",0.37,0
"1656",332,2019,6.5,641,42,"Graduate",4.45,0
"1657",332,2020,4.3,613,43,"Graduate",2.19,0
"1658",332,2021,7.4,629,44,"Graduate",10.28,0
"1659",332,2022,1.4,596,45,"Graduate",0,0
"1660",332,2023,6.9,673,46,"Graduate",6.22,0
"1661",333,2019,3.1,717,43,"Graduate",0,0
"1662",333,2020,3.5,662,44,"Graduate",0,0
"1663",333,2021,7.6,691,45,"Graduate",9.02,1
"1664",333,2022,2.6,617,46,"Graduate",0,0
"1665",333,2023,4.5,643,47,"Graduate",1.04,0
"1666",334,2019,7.2,643,36,"High School",8.2,0
"1667",334,2020,4.7,578,37,"High School",3.9,0
"1668",334,2021,5.9,654,38,"High School",7,0
"1669",334,2022,5.1,674,39,"High School",4.67,0
"1670",334,2023,2.1,684,40,"High School",0,0
"1671",335,2019,1.3,716,35,"Graduate",0,0
"1672",335,2020,2.5,576,36,"Graduate",0.38,0
"1673",335,2021,8.2,681,37,"Graduate",8.25,0
"1674",335,2022,2.3,686,38,"Graduate",0,0
"1675",335,2023,1.7,639,39,"Graduate",0,0
"1676",336,2019,1.3,680,42,"High School",0,0
"1677",336,2020,4.8,579,43,"High School",2.05,0
"1678",336,2021,8.7,661,44,"High School",13.37,0
"1679",336,2022,4,494,45,"High School",1.85,0
"1680",336,2023,5,666,46,"High School",2.55,0
"1681",337,2019,4.7,730,46,"High School",0.77,0
"1682",337,2020,4.2,727,47,"High School",0.23,0
"1683",337,2021,9.4,517,48,"High School",14.9,0
"1684",337,2022,9.4,677,49,"High School",10.65,0
"1685",337,2023,3.5,633,50,"High School",0,0
"1686",338,2019,7.6,649,40,"College",10.48,0
"1687",338,2020,3,539,41,"College",0.11,0
"1688",338,2021,9.5,669,42,"College",14.18,0
"1689",338,2022,1.6,624,43,"College",0,1
"1690",338,2023,9.9,669,44,"College",20.88,0
"1691",339,2019,2.9,640,31,"College",0,0
"1692",339,2020,3.9,599,32,"College",0,0
"1693",339,2021,2.1,667,33,"College",0.27,0
"1694",339,2022,6.3,680,34,"College",5.94,0
"1695",339,2023,6.9,653,35,"College",9.01,0
"1696",340,2019,10,678,35,"College",21.06,0
"1697",340,2020,2.7,627,36,"College",0,0
"1698",340,2021,8.3,714,37,"College",7.58,0
"1699",340,2022,6.6,632,38,"College",7.57,0
"1700",340,2023,9.9,621,39,"College",17.16,1
"1701",341,2019,5,702,45,"High School",3,0
"1702",341,2020,7.5,706,46,"High School",12.34,0
"1703",341,2021,1.7,684,47,"High School",0,0
"1704",341,2022,6.7,661,48,"High School",9.12,0
"1705",341,2023,2.9,730,49,"High School",0.6,0
"1706",342,2019,9.3,599,29,"High School",19.37,0
"1707",342,2020,8.3,707,30,"High School",15.84,0
"1708",342,2021,8.7,736,31,"High School",15.82,0
"1709",342,2022,8.4,653,32,"High School",16.81,0
"1710",342,2023,4.8,679,33,"High School",3.43,0
"1711",343,2019,9.8,680,53,"Graduate",21.63,0
"1712",343,2020,5.5,710,54,"Graduate",5.35,0
"1713",343,2021,5.5,607,55,"Graduate",6.56,0
"1714",343,2022,4.1,695,56,"Graduate",0.08,0
"1715",343,2023,1.6,565,57,"Graduate",0,0
"1716",344,2019,9.2,754,30,"High School",16.61,0
"1717",344,2020,3,621,31,"High School",0,0
"1718",344,2021,3.7,634,32,"High School",2.81,0
"1719",344,2022,6.9,663,33,"High School",7.02,0
"1720",344,2023,6.1,587,34,"High School",7.58,0
"1721",345,2019,9.7,637,52,"College",15.92,0
"1722",345,2020,1.9,653,53,"College",0,0
"1723",345,2021,5.9,633,54,"College",6.46,0
"1724",345,2022,9.2,751,55,"College",12.75,0
"1725",345,2023,8.9,561,56,"College",20.29,0
"1726",346,2019,9.1,645,26,"High School",12.95,0
"1727",346,2020,8,709,27,"High School",8.53,0
"1728",346,2021,2.5,608,28,"High School",0,0
"1729",346,2022,2.1,643,29,"High School",0,0
"1730",346,2023,2.1,747,30,"High School",0,0
"1731",347,2019,4.9,557,44,"Graduate",4.74,0
"1732",347,2020,8,610,45,"Graduate",11.27,0
"1733",347,2021,9.1,590,46,"Graduate",15.7,0
"1734",347,2022,4.8,681,47,"Graduate",3.01,0
"1735",347,2023,8.3,607,48,"Graduate",15.14,0
"1736",348,2019,5.2,673,43,"High School",3.53,0
"1737",348,2020,7.1,618,44,"High School",8.12,0
"1738",348,2021,7.8,642,45,"High School",11.11,0
"1739",348,2022,7.2,693,46,"High School",10.31,0
"1740",348,2023,8.6,657,47,"High School",11.23,0
"1741",349,2019,3.8,553,44,"College",0.66,0
"1742",349,2020,2.6,623,45,"College",0,0
"1743",349,2021,1.8,686,46,"College",0.84,0
"1744",349,2022,1.1,743,47,"College",0,0
"1745",349,2023,9.1,594,48,"College",14.64,0
"1746",350,2019,8.2,639,38,"High School",9.54,0
"1747",350,2020,1.7,646,39,"High School",0,0
"1748",350,2021,1.9,613,40,"High School",0,0
"1749",350,2022,2.6,581,41,"High School",1.93,0
"1750",350,2023,5.8,742,42,"High School",4.96,0
"1751",351,2019,7.6,724,45,"High School",11.6,0
"1752",351,2020,2.1,580,46,"High School",0,0
"1753",351,2021,1.9,556,47,"High School",0,0
"1754",351,2022,6,636,48,"High School",7.97,0
"1755",351,2023,3.6,672,49,"High School",2.28,0
"1756",352,2019,5,644,47,"High School",2.24,0
"1757",352,2020,2.1,706,48,"High School",0,0
"1758",352,2021,9.3,638,49,"High School",12.15,0
"1759",352,2022,7.6,592,50,"High School",13.65,0
"1760",352,2023,5.2,726,51,"High School",2.21,0
"1761",353,2019,7.1,638,49,"College",10.18,0
"1762",353,2020,3.6,636,50,"College",0,0
"1763",353,2021,7,637,51,"College",7.58,0
"1764",353,2022,4.4,653,52,"College",0.25,0
"1765",353,2023,7,534,53,"College",9.15,0
"1766",354,2019,4.7,684,43,"Graduate",3.11,0
"1767",354,2020,7.4,686,44,"Graduate",10.74,0
"1768",354,2021,3.5,681,45,"Graduate",0,0
"1769",354,2022,7.6,629,46,"Graduate",14.57,0
"1770",354,2023,6.2,655,47,"Graduate",6.48,0
"1771",355,2019,1.2,578,45,"High School",0,0
"1772",355,2020,4.3,668,46,"High School",1.19,0
"1773",355,2021,5,609,47,"High School",3.74,0
"1774",355,2022,4.6,716,48,"High School",0,0
"1775",355,2023,5.9,604,49,"High School",5.7,0
"1776",356,2019,8.8,547,33,"College",18.79,0
"1777",356,2020,7.9,659,34,"College",13.64,0
"1778",356,2021,1.6,568,35,"College",0,0
"1779",356,2022,2.1,604,36,"College",2.23,0
"1780",356,2023,3.8,690,37,"College",0.2,0
"1781",357,2019,3.8,744,47,"High School",1.05,0
"1782",357,2020,7.6,637,48,"High School",7.24,0
"1783",357,2021,2.3,699,49,"High School",0.37,0
"1784",357,2022,9.8,581,50,"High School",13.25,0
"1785",357,2023,8.7,737,51,"High School",18.31,0
"1786",358,2019,6.3,650,33,"Graduate",6.57,0
"1787",358,2020,9.1,611,34,"Graduate",18.34,0
"1788",358,2021,1.1,670,35,"Graduate",0,0
"1789",358,2022,8.1,610,36,"Graduate",10.42,0
"1790",358,2023,9.2,653,37,"Graduate",17.06,0
"1791",359,2019,2,655,47,"High School",0,0
"1792",359,2020,5.2,708,48,"High School",2.87,0
"1793",359,2021,7.1,622,49,"High School",9.68,0
"1794",359,2022,5.2,631,50,"High School",3.46,0
"1795",359,2023,8.9,656,51,"High School",12.16,0
"1796",360,2019,4.6,695,28,"College",4.49,0
"1797",360,2020,6.1,745,29,"College",6.87,0
"1798",360,2021,6.9,729,30,"College",7.9,1
"1799",360,2022,3.6,698,31,"College",1.48,0
"1800",360,2023,9,555,32,"College",16.32,0
"1801",361,2019,2.2,697,43,"College",0,0
"1802",361,2020,6,688,44,"College",6.46,0
"1803",361,2021,3.3,615,45,"College",1.59,0
"1804",361,2022,1.7,622,46,"College",0,0
"1805",361,2023,7.9,582,47,"College",14.18,0
"1806",362,2019,6.5,649,32,"Graduate",9.35,0
"1807",362,2020,4,655,33,"Graduate",1.85,0
"1808",362,2021,9.2,562,34,"Graduate",16.66,0
"1809",362,2022,6.3,571,35,"Graduate",9.31,0
"1810",362,2023,9.5,659,36,"Graduate",17.47,0
"1811",363,2019,9.1,599,48,"High School",16.57,1
"1812",363,2020,4.5,635,49,"High School",3.16,0
"1813",363,2021,7.5,700,50,"High School",10.37,0
"1814",363,2022,8.4,629,51,"High School",13.3,1
"1815",363,2023,9.2,656,52,"High School",17.32,0
"1816",364,2019,2.2,681,55,"College",0,0
"1817",364,2020,1.4,594,56,"College",0,0
"1818",364,2021,9.9,712,57,"College",16.75,0
"1819",364,2022,4.5,696,58,"College",3.28,0
"1820",364,2023,7.4,714,59,"College",12.99,0
"1821",365,2019,5.7,629,41,"High School",6.01,1
"1822",365,2020,4.5,577,42,"High School",2.56,0
"1823",365,2021,7.5,676,43,"High School",10.66,0
"1824",365,2022,8.9,681,44,"High School",7.53,0
"1825",365,2023,2.1,777,45,"High School",0,0
"1826",366,2019,4.3,736,47,"High School",0,0
"1827",366,2020,8.1,627,48,"High School",8.71,0
"1828",366,2021,2.9,600,49,"High School",0,0
"1829",366,2022,6.6,681,50,"High School",6.31,0
"1830",366,2023,4.4,750,51,"High School",1.28,0
"1831",367,2019,6.4,591,50,"Graduate",9.13,0
"1832",367,2020,6.1,611,51,"Graduate",7.09,0
"1833",367,2021,7.2,737,52,"Graduate",10.68,0
"1834",367,2022,8.3,742,53,"Graduate",13.98,0
"1835",367,2023,5.1,660,54,"Graduate",3.81,0
"1836",368,2019,4.3,569,28,"High School",0.89,0
"1837",368,2020,8.4,623,29,"High School",15.49,0
"1838",368,2021,5.6,708,30,"High School",4.55,0
"1839",368,2022,7.7,758,31,"High School",9.61,0
"1840",368,2023,8.6,649,32,"High School",13.4,0
"1841",369,2019,5,618,35,"High School",4.42,0
"1842",369,2020,4.7,665,36,"High School",4.1,1
"1843",369,2021,8.7,657,37,"High School",12.27,0
"1844",369,2022,7.5,605,38,"High School",10.36,0
"1845",369,2023,6.5,680,39,"High School",7.38,0
"1846",370,2019,7.3,720,25,"High School",8.36,0
"1847",370,2020,7.7,651,26,"High School",10.51,0
"1848",370,2021,3.4,681,27,"High School",1.33,0
"1849",370,2022,3.5,663,28,"High School",4.48,0
"1850",370,2023,2.8,673,29,"High School",0,0
"1851",371,2019,9.5,639,42,"Graduate",13.9,0
"1852",371,2020,3.4,710,43,"Graduate",0,0
"1853",371,2021,5.5,662,44,"Graduate",6.38,0
"1854",371,2022,1.3,625,45,"Graduate",0,0
"1855",371,2023,8.2,682,46,"Graduate",12.85,0
"1856",372,2019,4.6,698,33,"College",1.02,0
"1857",372,2020,5.1,646,34,"College",4.03,0
"1858",372,2021,9.4,516,35,"College",17.22,0
"1859",372,2022,4.5,732,36,"College",1.27,0
"1860",372,2023,7.7,612,37,"College",13.59,0
"1861",373,2019,8.1,633,40,"High School",11.03,0
"1862",373,2020,2.9,731,41,"High School",0,0
"1863",373,2021,1.5,555,42,"High School",4.2,0
"1864",373,2022,4,595,43,"High School",1.64,0
"1865",373,2023,7.2,613,44,"High School",10.82,0
"1866",374,2019,7.9,584,46,"Graduate",11.92,0
"1867",374,2020,6.9,705,47,"Graduate",7.77,0
"1868",374,2021,9.4,713,48,"Graduate",16.96,0
"1869",374,2022,1,675,49,"Graduate",0.68,0
"1870",374,2023,4.4,628,50,"Graduate",2.77,0
"1871",375,2019,6.8,629,29,"High School",10.26,0
"1872",375,2020,1.9,622,30,"High School",0,0
"1873",375,2021,1.1,624,31,"High School",0,0
"1874",375,2022,2.3,674,32,"High School",0,0
"1875",375,2023,7.7,695,33,"High School",11.85,0
"1876",376,2019,8.7,627,43,"High School",9.46,0
"1877",376,2020,3.9,666,44,"High School",2.06,0
"1878",376,2021,3.4,531,45,"High School",4.23,0
"1879",376,2022,3.2,654,46,"High School",0,0
"1880",376,2023,9.6,606,47,"High School",16.23,0
"1881",377,2019,5.5,705,52,"High School",4.05,0
"1882",377,2020,7.3,709,53,"High School",8.4,0
"1883",377,2021,9.2,540,54,"High School",9.02,0
"1884",377,2022,6.5,696,55,"High School",5.58,0
"1885",377,2023,3.4,622,56,"High School",0.51,0
"1886",378,2019,9.3,642,33,"High School",16.49,0
"1887",378,2020,7.4,695,34,"High School",10.05,0
"1888",378,2021,1.4,684,35,"High School",0,0
"1889",378,2022,6.7,609,36,"High School",10.07,0
"1890",378,2023,8.7,666,37,"High School",13.77,0
"1891",379,2019,2.1,627,29,"High School",0,0
"1892",379,2020,9.6,713,30,"High School",16.6,0
"1893",379,2021,1.4,571,31,"High School",0,0
"1894",379,2022,2.5,691,32,"High School",0,0
"1895",379,2023,1.2,720,33,"High School",0,0
"1896",380,2019,4.5,520,32,"College",4.19,0
"1897",380,2020,7.4,682,33,"College",10.5,0
"1898",380,2021,6.9,632,34,"College",6.74,0
"1899",380,2022,5.4,656,35,"College",4.11,0
"1900",380,2023,1.7,636,36,"College",0,0
"1901",381,2019,9.7,685,52,"High School",13.87,0
"1902",381,2020,6,696,53,"High School",5.81,0
"1903",381,2021,7.5,680,54,"High School",11.2,0
"1904",381,2022,3.6,645,55,"High School",0,0
"1905",381,2023,8.2,629,56,"High School",9.9,0
"1906",382,2019,6.7,643,43,"High School",9.27,0
"1907",382,2020,9.2,639,44,"High School",15.11,0
"1908",382,2021,4.6,660,45,"High School",1.79,0
"1909",382,2022,3.8,609,46,"High School",0,0
"1910",382,2023,7.6,679,47,"High School",10.41,0
"1911",383,2019,7.3,600,29,"College",9.02,0
"1912",383,2020,4.9,576,30,"College",5.19,0
"1913",383,2021,8.3,663,31,"College",9.83,0
"1914",383,2022,3.8,671,32,"College",1.72,0
"1915",383,2023,9.2,701,33,"College",10.21,0
"1916",384,2019,6.7,686,46,"High School",7.14,0
"1917",384,2020,8,661,47,"High School",9.71,0
"1918",384,2021,7.5,685,48,"High School",13.63,0
"1919",384,2022,7,601,49,"High School",10.77,0
"1920",384,2023,7.3,593,50,"High School",10.86,0
"1921",385,2019,2.7,589,30,"Graduate",0.85,0
"1922",385,2020,6.4,652,31,"Graduate",9.47,0
"1923",385,2021,7.9,683,32,"Graduate",10.85,0
"1924",385,2022,3.1,695,33,"Graduate",0,0
"1925",385,2023,7.2,724,34,"Graduate",5.83,0
"1926",386,2019,1.8,666,55,"High School",0,0
"1927",386,2020,7.6,644,56,"High School",11.24,0
"1928",386,2021,9.5,617,57,"High School",13,0
"1929",386,2022,7,663,58,"High School",9.69,0
"1930",386,2023,7,647,59,"High School",11.44,0
"1931",387,2019,4.8,634,49,"College",3.69,0
"1932",387,2020,2.2,616,50,"College",0,0
"1933",387,2021,5.2,600,51,"College",4.97,0
"1934",387,2022,1.8,601,52,"College",0.79,0
"1935",387,2023,7.8,723,53,"College",10.17,0
"1936",388,2019,4.3,663,38,"Graduate",0.62,0
"1937",388,2020,6.1,628,39,"Graduate",5.44,0
"1938",388,2021,4.4,571,40,"Graduate",1.49,0
"1939",388,2022,2.8,660,41,"Graduate",1.04,0
"1940",388,2023,5.8,625,42,"Graduate",5.73,0
"1941",389,2019,4.5,646,39,"Graduate",2.27,0
"1942",389,2020,8.8,640,40,"Graduate",11.81,0
"1943",389,2021,1.8,689,41,"Graduate",0,0
"1944",389,2022,1.6,647,42,"Graduate",0,0
"1945",389,2023,2.5,641,43,"Graduate",0,0
"1946",390,2019,9.4,769,37,"High School",9.3,0
"1947",390,2020,5,704,38,"High School",2.85,0
"1948",390,2021,7.1,657,39,"High School",9.16,0
"1949",390,2022,1.3,613,40,"High School",0,0
"1950",390,2023,5.2,709,41,"High School",4.34,0
"1951",391,2019,1.4,603,26,"High School",0,0
"1952",391,2020,6.6,648,27,"High School",5.93,0
"1953",391,2021,8.8,693,28,"High School",13.8,0
"1954",391,2022,2.8,629,29,"High School",0.3,0
"1955",391,2023,3.5,632,30,"High School",1.73,0
"1956",392,2019,8.8,672,45,"College",12.06,0
"1957",392,2020,1.3,657,46,"College",0,1
"1958",392,2021,8,638,47,"College",10,0
"1959",392,2022,5.1,640,48,"College",3.56,0
"1960",392,2023,1.7,663,49,"College",0,0
"1961",393,2019,9.2,673,53,"High School",17.67,0
"1962",393,2020,2.7,715,54,"High School",0,0
"1963",393,2021,7.7,629,55,"High School",9.54,1
"1964",393,2022,4.9,716,56,"High School",4.13,0
"1965",393,2023,7,577,57,"High School",9.04,1
"1966",394,2019,2.7,618,33,"High School",1.55,0
"1967",394,2020,8.9,582,34,"High School",21.2,0
"1968",394,2021,1.4,665,35,"High School",5.65,0
"1969",394,2022,3,671,36,"High School",2.15,0
"1970",394,2023,3.4,582,37,"High School",1.97,0
"1971",395,2019,7.9,652,25,"College",10.53,0
"1972",395,2020,4.5,604,26,"College",2.94,0
"1973",395,2021,3.5,675,27,"College",0,0
"1974",395,2022,1.7,572,28,"College",0,0
"1975",395,2023,5.5,693,29,"College",4.47,0
"1976",396,2019,5.1,648,50,"High School",4.78,0
"1977",396,2020,9.9,598,51,"High School",10.82,0
"1978",396,2021,2.3,646,52,"High School",0,0
"1979",396,2022,8.5,637,53,"High School",11.46,0
"1980",396,2023,1.3,632,54,"High School",0,0
"1981",397,2019,8,575,32,"College",9.55,0
"1982",397,2020,3.1,621,33,"College",0,0
"1983",397,2021,2.2,641,34,"College",0,0
"1984",397,2022,2.7,576,35,"College",1.94,0
"1985",397,2023,2.9,665,36,"College",0,0
"1986",398,2019,9.4,719,28,"College",28.11,0
"1987",398,2020,9.9,689,29,"College",17.11,0
"1988",398,2021,3.8,610,30,"College",2.67,0
"1989",398,2022,2.2,617,31,"College",0,1
"1990",398,2023,6.9,627,32,"College",8.97,1
"1991",399,2019,6.3,680,27,"College",6.36,0
"1992",399,2020,4.1,648,28,"College",2.26,0
"1993",399,2021,8.3,603,29,"College",16.83,0
"1994",399,2022,3.5,574,30,"College",0,1
"1995",399,2023,8.6,678,31,"College",15.4,0
"1996",400,2019,2.2,598,42,"High School",0,0
"1997",400,2020,8.8,675,43,"High School",9.86,0
"1998",400,2021,1.6,654,44,"High School",0,1
"1999",400,2022,4.9,686,45,"High School",3.02,0
"2000",400,2023,7.1,705,46,"High School",7.86,0
"2001",401,2019,2.9,579,34,"Graduate",0,0
"2002",401,2020,9.5,701,35,"Graduate",15.03,0
"2003",401,2021,4.4,684,36,"Graduate",1.43,0
"2004",401,2022,6.6,635,37,"Graduate",6.42,0
"2005",401,2023,2.7,649,38,"Graduate",0,0
"2006",402,2019,6.9,674,26,"High School",5.3,0
"2007",402,2020,7.6,683,27,"High School",9.65,0
"2008",402,2021,5.5,564,28,"High School",5.58,0
"2009",402,2022,8.8,723,29,"High School",10.1,0
"2010",402,2023,8.5,580,30,"High School",17.79,0
"2011",403,2019,9.8,546,41,"Graduate",18.37,0
"2012",403,2020,7,698,42,"Graduate",5.77,0
"2013",403,2021,6.8,574,43,"Graduate",11.15,0
"2014",403,2022,1.4,639,44,"Graduate",0,0
"2015",403,2023,2.7,583,45,"Graduate",0,0
"2016",404,2019,1.3,560,46,"High School",0,0
"2017",404,2020,8.6,628,47,"High School",9.65,0
"2018",404,2021,4.8,682,48,"High School",3.22,0
"2019",404,2022,8.4,666,49,"High School",13.58,0
"2020",404,2023,2.4,618,50,"High School",7.22,0
"2021",405,2019,4.7,649,36,"High School",3.78,0
"2022",405,2020,7.5,645,37,"High School",9.33,0
"2023",405,2021,1.5,649,38,"High School",0,0
"2024",405,2022,4,628,39,"High School",0.46,0
"2025",405,2023,8,668,40,"High School",12.31,0
"2026",406,2019,8.6,596,37,"College",10.56,0
"2027",406,2020,8.8,669,38,"College",12.62,0
"2028",406,2021,9.6,633,39,"College",11.53,0
"2029",406,2022,4.5,633,40,"College",3.11,0
"2030",406,2023,9.6,685,41,"College",4.77,0
"2031",407,2019,7.3,629,33,"High School",9.36,0
"2032",407,2020,4.8,601,34,"High School",3.26,0
"2033",407,2021,4.5,590,35,"High School",2.98,0
"2034",407,2022,2.9,683,36,"High School",1.24,1
"2035",407,2023,7.8,533,37,"High School",11.16,0
"2036",408,2019,5,629,53,"College",3.88,0
"2037",408,2020,5.1,659,54,"College",4.1,0
"2038",408,2021,1.7,581,55,"College",0,0
"2039",408,2022,4.3,650,56,"College",3.05,0
"2040",408,2023,9.1,684,57,"College",14.68,0
"2041",409,2019,5.9,559,38,"High School",6.31,0
"2042",409,2020,1.3,606,39,"High School",0,1
"2043",409,2021,4.5,738,40,"High School",1.27,0
"2044",409,2022,2,617,41,"High School",0,0
"2045",409,2023,3.5,602,42,"High School",0.13,0
"2046",410,2019,7.5,607,29,"High School",6.04,0
"2047",410,2020,4.4,628,30,"High School",2.4,0
"2048",410,2021,6.7,659,31,"High School",8.03,0
"2049",410,2022,5.5,615,32,"High School",5.7,0
"2050",410,2023,8.3,660,33,"High School",11.78,0
"2051",411,2019,6.2,685,43,"High School",6.93,0
"2052",411,2020,2.5,667,44,"High School",0.94,0
"2053",411,2021,9.4,687,45,"High School",15.73,0
"2054",411,2022,1.5,610,46,"High School",1.44,0
"2055",411,2023,1.8,644,47,"High School",0.93,0
"2056",412,2019,8.6,683,28,"College",18.78,0
"2057",412,2020,4.8,653,29,"College",2.92,0
"2058",412,2021,7.5,661,30,"College",7.38,0
"2059",412,2022,7.6,653,31,"College",10.36,1
"2060",412,2023,9.9,659,32,"College",17.71,0
"2061",413,2019,9.6,649,31,"College",15.21,1
"2062",413,2020,2.3,595,32,"College",0,0
"2063",413,2021,7,659,33,"College",12.84,0
"2064",413,2022,1.3,627,34,"College",0,0
"2065",413,2023,5.5,722,35,"College",4.82,0
"2066",414,2019,8.1,624,52,"Graduate",15.08,0
"2067",414,2020,4.4,658,53,"Graduate",1.79,0
"2068",414,2021,9.5,551,54,"Graduate",18.87,0
"2069",414,2022,6.9,617,55,"Graduate",10.88,0
"2070",414,2023,4.9,609,56,"Graduate",3.98,0
"2071",415,2019,8.5,712,26,"College",6.28,0
"2072",415,2020,8.2,642,27,"College",13.32,0
"2073",415,2021,4.8,657,28,"College",4.16,0
"2074",415,2022,4,665,29,"College",2.12,0
"2075",415,2023,6.1,623,30,"College",6.65,0
"2076",416,2019,8.8,665,41,"College",5.4,0
"2077",416,2020,6.3,725,42,"College",4.93,0
"2078",416,2021,6.8,681,43,"College",8.2,0
"2079",416,2022,7.9,686,44,"College",8.38,0
"2080",416,2023,7.2,608,45,"College",6.18,0
"2081",417,2019,8.8,659,30,"High School",12.76,0
"2082",417,2020,1.9,665,31,"High School",0,0
"2083",417,2021,6.5,617,32,"High School",8.47,0
"2084",417,2022,3.2,656,33,"High School",1.02,0
"2085",417,2023,5.2,749,34,"High School",3.61,0
"2086",418,2019,3.6,601,26,"College",0.51,0
"2087",418,2020,9.3,678,27,"College",17.12,0
"2088",418,2021,4.6,596,28,"College",2.8,0
"2089",418,2022,6.1,668,29,"College",7.47,0
"2090",418,2023,1.7,598,30,"College",0,0
"2091",419,2019,9.5,680,26,"College",19.45,0
"2092",419,2020,7.6,587,27,"College",8.71,0
"2093",419,2021,5.3,651,28,"College",5.02,0
"2094",419,2022,2.6,717,29,"College",3.71,0
"2095",419,2023,7.6,639,30,"College",11.93,0
"2096",420,2019,6.5,645,48,"College",6.37,0
"2097",420,2020,1.5,720,49,"College",0,0
"2098",420,2021,1.5,752,50,"College",0,0
"2099",420,2022,5.1,774,51,"College",3.31,0
"2100",420,2023,2.6,630,52,"College",0,0
"2101",421,2019,5.4,597,47,"High School",6.17,0
"2102",421,2020,9.8,683,48,"High School",18.46,0
"2103",421,2021,3,672,49,"High School",3.05,0
"2104",421,2022,7.4,714,50,"High School",7.63,0
"2105",421,2023,2.4,658,51,"High School",3.34,0
"2106",422,2019,5.7,658,31,"College",5.58,0
"2107",422,2020,8.5,726,32,"College",12.12,0
"2108",422,2021,2.1,658,33,"College",0,0
"2109",422,2022,8.4,684,34,"College",15.05,1
"2110",422,2023,3.2,674,35,"College",0.75,0
"2111",423,2019,1.9,648,54,"College",0,0
"2112",423,2020,2.5,623,55,"College",0,0
"2113",423,2021,7,633,56,"College",7.16,1
"2114",423,2022,7.1,553,57,"College",11.59,0
"2115",423,2023,2.2,714,58,"College",0,0
"2116",424,2019,9.8,570,45,"College",18.65,0
"2117",424,2020,2.3,620,46,"College",0,1
"2118",424,2021,9.5,631,47,"College",22.62,0
"2119",424,2022,7.3,710,48,"College",9.38,0
"2120",424,2023,6.1,653,49,"College",7.96,0
"2121",425,2019,3.2,697,29,"College",0,0
"2122",425,2020,4.1,635,30,"College",0,0
"2123",425,2021,8.6,734,31,"College",11.82,0
"2124",425,2022,9.3,674,32,"College",13.95,0
"2125",425,2023,5.6,677,33,"College",4.89,0
"2126",426,2019,9,694,51,"High School",15.92,0
"2127",426,2020,7.3,576,52,"High School",12.92,0
"2128",426,2021,4.8,649,53,"High School",3.01,0
"2129",426,2022,3.7,661,54,"High School",0,0
"2130",426,2023,9.7,612,55,"High School",19.55,0
"2131",427,2019,2.1,651,31,"High School",0,0
"2132",427,2020,7.1,614,32,"High School",12.86,0
"2133",427,2021,8.4,661,33,"High School",11.26,1
"2134",427,2022,2.9,561,34,"High School",0,0
"2135",427,2023,6.3,664,35,"High School",7.59,0
"2136",428,2019,2.5,618,40,"College",0,0
"2137",428,2020,4.6,697,41,"College",2.5,0
"2138",428,2021,3.1,551,42,"College",0.44,0
"2139",428,2022,5.7,652,43,"College",6.15,0
"2140",428,2023,7,639,44,"College",8.06,0
"2141",429,2019,9.2,697,31,"High School",19.24,0
"2142",429,2020,4,571,32,"High School",4.04,1
"2143",429,2021,3.2,623,33,"High School",0.79,0
"2144",429,2022,3.8,686,34,"High School",1.76,0
"2145",429,2023,3,681,35,"High School",0,0
"2146",430,2019,2.1,668,47,"College",0,0
"2147",430,2020,3.4,664,48,"College",0,0
"2148",430,2021,9.3,567,49,"College",16.11,0
"2149",430,2022,1.5,693,50,"College",0,0
"2150",430,2023,5.5,661,51,"College",4.36,0
"2151",431,2019,8.1,559,49,"High School",8.38,0
